Customer.ID,Customer.Name,Order.Date,Order.ID,Sales
SF-202003,Sarah Foster,2014-06-09,MX-2014-147487,619
JH-159103,Jonathan Howell,2014-06-11,MX-2014-100398,942
MR-175453,Mathew Reese,2014-06-14,MX-2014-156111,667
BE-113353,Bill Eplett,2014-06-24,MX-2014-107265,221
BD-116353,Brian Derr,2014-07-21,MX-2014-154802,548
DJ-135103,Don Jones,2014-07-21,MX-2014-159282,607
CM-121903,Charlotte Melton,2014-07-30,MX-2014-101469,232
JA-159703,Joseph Airdo,2014-07-30,MX-2014-117716,439
JP-155203,Jeremy Pistek,2014-09-03,MX-2014-130428,164
TS-212053,Thomas Seio,2014-09-03,MX-2014-146892,355
BW-110653,Barry Weirich,2014-09-05,MX-2014-166849,446
HG-148453,Harry Greene,2014-09-13,MX-2014-116855,176
RM-196753,Robert Marley,2014-09-18,MX-2014-149041,231
TS-216553,Trudy Schmidt,2014-09-23,MX-2014-145541,42
CD-119203,Carlos Daly,2014-09-25,MX-2014-122133,312
FP-143203,Frank Preis,2014-10-02,MX-2014-165134,149
NR-185503,Nick Radford,2014-10-10,MX-2014-106964,658
RH-194953,Rick Hansen,2014-10-14,MX-2014-135069,1269
GH-146653,Greg Hansen,2014-10-15,MX-2014-124513,95
SC-200203,Sam Craven,2014-10-22,MX-2014-134852,120
JK-160903,Juliana Krohn,2014-10-25,MX-2014-113929,286
RA-199153,Russell Applegate,2014-10-25,MX-2014-104780,2461
MC-174253,Mark Cousins,2014-10-27,MX-2014-138513,171
NP-186853,Nora Pelletier,2014-10-30,MX-2014-148243,164
BS-118003,Bryan Spruell,2014-11-08,MX-2014-126830,508
BB-109903,Barry Blumstein,2014-11-10,MX-2014-169845,85
LB-167353,Larry Blacks,2014-11-18,MX-2014-143161,348
DB-135553,Dorothy Badders,2014-11-25,MX-2014-102708,221
RF-197353,Roland Fjeld,2014-12-09,MX-2014-106677,178
AB-100153,Aaron Bergman,2014-12-15,MX-2014-127901,611
MM-179203,Michael Moore,2014-12-18,MX-2014-142601,199
RD-199001,Ruben Dartt,2011-02-18,IN-2011-31895,300
VG-218051,Vivek Grady,2011-08-02,IN-2011-67840,911
KB-166001,Ken Brennan,2011-08-16,IN-2011-26176,180
WB-218501,William Brown,2011-09-27,IN-2011-43109,173
GH-144851,Gene Hale,2011-10-10,IN-2011-14983,291
NC-186251,Noah Childs,2011-10-18,IN-2011-39175,962
DL-134951,Dionis Lloyd,2011-11-03,IN-2011-16418,881
DM-135251,Don Miller,2011-12-15,IN-2011-51117,870
SP-206201,Stefania Perrino,2011-12-20,IN-2011-76625,332
SP-206201,Stefania Perrino,2011-12-20,IN-2011-76625,2278
HG-149651,Henry Goldwyn,2011-12-21,IN-2011-33463,397
TB-215951,Troy Blackwell,2012-02-16,IN-2012-72117,128
SC-205751,Sonia Cooley,2012-05-28,ID-2012-53399,332
TH-211151,Thea Hudgings,2012-06-22,IN-2012-26099,272
ML-173951,Marina Lichtenstein,2012-06-27,IN-2012-52076,80
MY-173801,Maribeth Yedwab,2012-09-28,IN-2012-67609,289
WB-218501,William Brown,2012-10-15,IN-2012-32280,196
TB-210551,Ted Butterfield,2012-10-15,IN-2012-41261,103
JM-155351,Jessica Myrick,2012-10-20,IN-2012-74168,399
TS-213401,Toby Swindell,2012-10-22,IN-2012-84808,282
AB-101651,Alan Barnes,2012-10-24,IN-2012-17783,234
BS-117551,Bruce Stewart,2012-11-13,IN-2012-82918,123
DM-130151,Darrin Martin,2012-11-16,IN-2012-86257,914
TB-216251,Trudy Brown,2012-11-23,IN-2012-40148,64
TB-216251,Trudy Brown,2012-11-23,IN-2012-40148,45
CB-125351,Claudia Bergmann,2012-12-11,IN-2012-85193,333
AR-105701,Anemone Ratner,2012-12-24,IN-2012-24209,176
DJ-134201,Denny Joy,2013-01-07,IN-2013-77766,174
AM-103601,Alice McCarthy,2013-01-25,IN-2013-73412,64
TS-212051,Thomas Seio,2013-01-25,IN-2013-83772,171
JH-159101,Jonathan Howell,2013-02-07,IN-2013-11357,515
LC-168701,Lena Cacioppo,2013-03-04,IN-2013-34268,1846
CS-125051,Cindy Stewart,2013-03-04,IN-2013-10027,56
JP-161351,Julie Prescott,2013-04-18,IN-2013-51285,145
RO-197801,Rose O'Brian,2013-05-08,IN-2013-65222,94
AS-102251,Alan Schoenberger,2013-05-10,IN-2013-29683,831
CM-121151,Chad McGuire,2013-05-24,IN-2013-36564,2761
EA-140351,Erin Ashbrook,2013-05-30,IN-2013-19484,267
VT-217001,Valerie Takahito,2013-06-14,IN-2013-22760,137
FA-142301,Frank Atkinson,2013-06-17,IN-2013-34471,58
KB-164051,Katrina Bavinger,2013-06-17,IN-2013-31601,417
CS-124001,Christopher Schild,2013-06-21,IN-2013-80202,118
BT-116801,Brian Thompson,2013-06-27,IN-2013-12204,930
HD-147851,Harold Dahlen,2013-06-30,IN-2013-83688,188
KH-163601,Katherine Hughes,2013-07-01,IN-2013-46091,675
RS-194201,Ricardo Sperren,2013-07-11,IN-2013-66860,294
SC-200201,Sam Craven,2013-07-22,IN-2013-49577,338
SC-200201,Sam Craven,2013-07-22,IN-2013-49577,706
DW-134801,Dianna Wilson,2013-08-01,IN-2013-63829,138
BO-113501,Bill Overfelt,2013-08-01,IN-2013-12218,176
JJ-154451,Jennifer Jackson,2013-08-05,IN-2013-80349,143
DL-134951,Dionis Lloyd,2013-08-10,IN-2013-33596,887
SN-205601,Skye Norling,2013-08-23,IN-2013-35969,1410
RD-199301,Russell D'Ascenzo,2013-09-06,IN-2013-41534,289
Dl-136001,Dorris liebe,2013-09-16,IN-2013-69961,1860
EG-139001,Emily Grady,2013-09-21,IN-2013-63927,935
FW-143951,Fred Wasserman,2013-11-02,IN-2013-45440,446
SG-204701,Sheri Gordon,2013-12-13,IN-2013-73748,289
PS-190451,Penelope Sewall,2013-12-17,IN-2013-82323,1441
DK-133751,Dennis Kane,2013-12-23,IN-2013-78970,499
SP-205451,Sibella Parks,2013-12-30,IN-2013-41037,733
JJ-154451,Jennifer Jackson,2014-01-16,IN-2014-61414,1377
EM-141401,Eugene Moren,2014-01-17,IN-2014-77941,686
KD-163451,Katherine Ducich,2014-01-25,IN-2014-46777,771
RB-194351,Richard Bierner,2014-03-27,IN-2014-40764,111
LD-170051,Lisa DeCherney,2014-04-07,IN-2014-45426,106
JG-158051,John Grady,2014-04-26,IN-2014-84843,857
TB-213551,Todd Boyes,2014-05-05,IN-2014-80776,116
LB-167951,Laurel Beltran,2014-05-22,IN-2014-81035,124
DH-130751,Dave Hallsten,2014-06-05,IN-2014-28038,129
MM-172601,Magdelene Morse,2014-06-26,ID-2014-29655,339
MM-172601,Magdelene Morse,2014-06-26,ID-2014-29655,2748
BM-111401,Becky Martin,2014-07-16,IN-2014-82652,171
JO-151451,Jack O'Briant,2014-08-07,IN-2014-53000,289
RR-193151,Ralph Ritter,2014-08-09,IN-2014-55912,397
LC-168851,Lena Creighton,2014-08-13,IN-2014-69205,449
JK-160901,Juliana Krohn,2014-08-22,IN-2014-36627,128
JK-160901,Juliana Krohn,2014-08-22,IN-2014-36627,169
JA-159701,Joseph Airdo,2014-08-30,IN-2014-36452,1151
NH-186101,Nicole Hansen,2014-09-12,IN-2014-39371,576
NH-186101,Nicole Hansen,2014-09-12,IN-2014-39371,822
RF-198401,Roy Französisch,2014-09-26,IN-2014-49472,531
PF-192251,Phillip Flathmann,2014-10-06,IN-2014-81546,803
SW-207551,Steven Ward,2014-10-18,IN-2014-44264,164
DW-135851,Dorothy Wardle,2014-10-24,IN-2014-78368,507
JL-158351,John Lee,2014-10-31,IN-2014-85620,272
PB-188051,Patrick Bzostek,2014-11-06,IN-2014-42808,235
PB-188051,Patrick Bzostek,2014-11-06,IN-2014-42808,117
TB-211751,Thomas Boland,2014-11-16,IN-2014-11672,529
PN-187751,Parhena Norris,2014-12-16,IN-2014-62135,418
LC-171401,Logan Currie,2014-12-18,IN-2014-31902,266
TT-212651,Tim Taslimi,2014-12-29,IN-2014-85886,104
JS-160301,Joy Smith,2011-03-10,IN-2011-60357,1097
CD-119201,Carlos Daly,2011-03-12,IN-2011-24832,3272
SC-204401,Shaun Chance,2011-06-28,IN-2011-33771,79
KM-166601,Khloe Miller,2011-08-08,IN-2011-51586,365
CS-118451,Cari Sayre,2011-08-19,IN-2011-12043,2337
CS-118451,Cari Sayre,2011-08-19,IN-2011-12043,176
CS-118451,Cari Sayre,2011-08-19,IN-2011-12043,1836
MP-181751,Mike Pelletier,2011-08-25,IN-2011-23439,429
WB-218501,William Brown,2011-09-02,IN-2011-51992,579
MC-175751,Matt Collins,2011-09-06,IN-2011-50060,149
Co-126401,Corey-Lock,2011-09-30,IN-2011-30502,252
FM-142901,Frank Merwin,2011-10-08,IN-2011-56451,87
RD-196601,Robert Dilbeck,2011-12-16,ID-2011-41058,1409
AR-105101,Andrew Roberts,2011-12-24,IN-2011-73160,46
AG-102701,Alejandro Grove,2012-01-12,IN-2012-35990,167
JB-159251,Joni Blumstein,2012-01-19,IN-2012-27597,235
MY-182951,Muhammed Yedwab,2012-01-27,IN-2012-40029,327
MY-182951,Muhammed Yedwab,2012-01-27,IN-2012-40029,1586
MY-182951,Muhammed Yedwab,2012-01-27,IN-2012-40029,179
ME-180101,Michelle Ellison,2012-02-18,IN-2012-47813,930
BF-111701,Ben Ferrer,2012-03-20,IN-2012-74049,870
JW-152201,Jane Waco,2012-05-16,IN-2012-10986,296
KM-162251,Kalyca Meade,2012-10-22,IN-2012-46042,446
TB-215951,Troy Blackwell,2012-11-01,IN-2012-30572,914
TS-213701,Todd Sumrall,2012-11-09,IN-2012-14871,95
TS-213701,Todd Sumrall,2012-11-09,IN-2012-14871,167
TB-211901,Thomas Brumley,2012-11-14,IN-2012-36088,88
GM-144551,Gary Mitchum,2012-12-14,IN-2012-65880,441
QJ-192551,Quincy Jones,2013-01-05,IN-2013-53987,266
PO-191951,Phillina Ober,2013-01-14,IN-2013-12106,387
AH-100301,Aaron Hawkins,2013-03-08,IN-2013-15396,479
BP-111851,Ben Peterman,2013-03-18,IN-2013-78683,1021
PF-191651,Philip Fox,2013-03-28,IN-2013-30467,365
TG-213101,Toby Gnade,2013-06-13,IN-2013-49297,365
KT-164651,Kean Takahito,2013-06-21,IN-2013-46966,296
CM-126551,Corinna Mitchell,2013-07-13,IN-2013-12610,173
AW-109301,Arthur Wiediger,2013-07-15,IN-2013-45237,1290
NG-183551,Nat Gilpin,2013-08-12,IN-2013-14437,402
NG-183551,Nat Gilpin,2013-08-12,IN-2013-14437,275
TB-214001,Tom Boeckenhauer,2013-08-22,IN-2013-17699,1428
TB-214001,Tom Boeckenhauer,2013-08-22,IN-2013-17699,205
TB-214001,Tom Boeckenhauer,2013-08-22,IN-2013-17699,132
MG-176501,Matthew Grinstein,2013-08-27,IN-2013-37537,181
SG-204701,Sheri Gordon,2013-09-04,IN-2013-42871,251
VP-217601,Victoria Pisteka,2013-09-10,IN-2013-46406,478
BN-114701,Brad Norvell,2013-09-14,IN-2013-75001,729
AP-107201,Anne Pryor,2013-09-17,IN-2013-34135,498
AP-107201,Anne Pryor,2013-09-17,IN-2013-34135,1391
PF-191201,Peter Fuller,2013-10-04,IN-2013-44075,2820
KD-162701,Karen Daniels,2013-10-23,IN-2013-69128,252
KD-162701,Karen Daniels,2013-10-23,IN-2013-69128,405
ER-138551,Elpida Rittenbach,2013-10-31,IN-2013-72950,286
PL-189251,Paul Lucas,2013-11-26,IN-2013-40687,1392
FH-143501,Fred Harton,2013-11-28,IN-2013-37852,1819
CA-119651,Carol Adams,2014-01-11,IN-2014-21115,1291
AC-104201,Alyssa Crouse,2014-02-28,IN-2014-65502,415
GZ-145451,George Zrebassa,2014-03-31,IN-2014-30852,484
GM-144401,Gary McGarr,2014-05-08,IN-2014-30817,1371
RW-196901,Robert Waldorf,2014-05-09,IN-2014-17769,169
MC-175901,Matt Collister,2014-06-12,IN-2014-44397,1218
JO-151451,Jack O'Briant,2014-06-17,IN-2014-10566,1134
NC-185351,Nick Crebassa,2014-06-30,IN-2014-22767,143
SH-203951,Shahid Hopkins,2014-08-18,IN-2014-67238,70
SH-203951,Shahid Hopkins,2014-08-18,IN-2014-67238,326
SH-203951,Shahid Hopkins,2014-08-18,IN-2014-67238,187
PT-190901,Pete Takahito,2014-08-29,IN-2014-38629,986
AW-108401,Anthony Witt,2014-09-04,IN-2014-44334,284
BT-116801,Brian Thompson,2014-09-11,IN-2014-41996,96
MZ-175151,Mary Zewe,2014-09-14,IN-2014-76674,352
FM-142901,Frank Merwin,2014-09-17,IN-2014-68008,254
RS-194201,Ricardo Sperren,2014-09-23,IN-2014-76716,928
JE-156101,Jim Epp,2014-09-26,IN-2014-30516,522
Co-126401,Corey-Lock,2014-10-03,IN-2014-28948,706
TT-210701,Ted Trevino,2014-10-11,IN-2014-71382,504
CM-122351,Chris McAfee,2014-10-13,IN-2014-35115,179
BT-115301,Bradley Talbott,2014-11-04,IN-2014-17839,95
PP-189551,Paul Prost,2014-11-07,IN-2014-50795,477
JK-160901,Juliana Krohn,2014-11-12,IN-2014-48310,360
OT-187301,Olvera Toch,2014-11-13,IN-2014-20275,64
CA-119651,Carol Adams,2011-02-10,ID-2011-64599,201
TG-213101,Toby Gnade,2011-02-14,IN-2011-11350,147
TP-215652,Tracy Poddar,2011-02-15,IT-2011-3264984,127
BF-112151,Benjamin Farhat,2011-02-16,IN-2011-78263,150
RF-193451,Randy Ferguson,2011-03-01,IN-2011-56738,352
JF-54902,Jeremy Farry,2011-03-08,GG-2011-3530,101
MM-180553,Michelle Moray,2011-03-11,MX-2011-104752,44
EJ-137202,Ed Jacobs,2011-03-21,ES-2011-1637634,132
SS-208751,Sung Shariari,2011-03-28,IN-2011-24965,189
AH-101952,Alan Haines,2011-04-08,ES-2011-4993245,64
SC-200951,Sanjit Chand,2011-05-12,IN-2011-64466,258
ER-138553,Elpida Rittenbach,2011-06-09,MX-2011-146976,111
SA-208303,Sue Ann Reed,2011-06-11,MX-2011-137043,74
KD-64952,Keith Dawkins,2011-06-14,PL-2011-7410,201
PW-190302,Pauline Webber,2011-07-14,ES-2011-1210983,351
CR-125801,Clay Rozendal,2011-08-12,IN-2011-21983,128
JK-56253,Jim Karlsson,2011-08-19,IR-2011-7880,70
EH-139901,Erica Hackney,2011-08-20,IN-2011-81028,140
SC-207701,Stewart Carmichael,2011-09-02,IN-2011-36620,353
ME-177251,Max Engle,2011-09-15,IN-2011-78823,361
RP-198552,Roy Phan,2011-09-19,ES-2011-5649807,311
LS-169451,Linda Southworth,2011-09-29,IN-2011-24223,667
JF-151901,Jamie Frazer,2011-10-08,IN-2011-56948,76
YS-218802,Yana Sorensen,2011-10-21,ES-2011-4816650,293
BF-10801,Bart Folk,2011-10-26,MO-2011-3300,302
LT-171101,Liz Thompson,2011-11-14,IN-2011-16215,349
PW-192403,Pierre Wener,2011-11-18,MX-2011-153906,43
PS-89702,Paul Stevenson,2011-11-28,RO-2011-2500,880
BF-110801,Bart Folk,2011-12-10,IN-2011-25588,350
EH-41251,Eugene Hildebrand,2011-12-20,EG-2011-6510,191
CA-122653,Christina Anderson,2012-01-04,MX-2012-165190,35
DP-131652,David Philippe,2012-01-05,ES-2012-2268105,101
MY-182951,Muhammed Yedwab,2012-01-27,IN-2012-40029,140
RH-95102,Rick Huthwaite,2012-01-29,JO-2012-9420,214
SG-108901,Susan Gilcrest,2012-02-20,RW-2012-8200,200
BT-115301,Bradley Talbott,2012-02-27,IN-2012-26274,71
DK-128351,Damala Kotsonis,2012-04-14,IN-2012-15144,535
CS-121303,Chad Sievert,2012-06-02,MX-2012-143091,53
AP-107201,Anne Pryor,2012-06-08,IN-2012-86880,283
LB-67952,Laurel Beltran,2012-06-12,AU-2012-940,855
GH-144103,Gary Hansen,2012-06-13,MX-2012-108735,126
DV-30451,Darrin Van Huff,2012-06-16,SF-2012-6610,404
SL-201553,Sara Luxemburg,2012-06-20,MX-2012-151673,293
MZ-75152,Mary Zewe,2012-07-12,CA-2012-9600,95
DL-133152,Delfina Latchford,2012-08-01,ES-2012-2633867,132
JP-161352,Julie Prescott,2012-08-03,ES-2012-1361094,415
AR-105101,Andrew Roberts,2012-08-11,IN-2012-74210,60
TB-212802,Toby Braunhardt,2012-08-16,ES-2012-4087601,156
TR-213251,Toby Ritter,2012-08-17,IN-2012-32882,581
JM-61952,Justin MacKendrick,2012-09-07,IZ-2012-1710,70
PC-87452,Pamela Coakley,2012-09-11,UP-2012-8840,163
EM-40651,Erin Mull,2012-09-19,CM-2012-6780,1519
KW-165703,Kelly Williams,2012-10-15,MX-2012-155047,252
TB-210551,Ted Butterfield,2012-10-15,IN-2012-41261,127
CS-123553,Christine Sundaresam,2012-10-19,MX-2012-164469,214
DW-134803,Dianna Wilson,2012-10-24,MX-2012-143469,140
MO-175003,Mary O'Rourke,2012-11-07,MX-2012-115469,293
LW-171253,Liz Willingham,2012-11-12,MX-2012-131499,74
PK-190751,Pete Kriz,2012-11-14,IN-2012-20597,76
KN-163902,Katherine Nockton,2012-11-15,ES-2012-3433124,63
LB-167351,Larry Blacks,2012-11-26,IN-2012-54134,123
GB-145751,Giulietta Baptist,2012-11-27,IN-2012-43291,330
TS-216551,Trudy Schmidt,2012-11-30,IN-2012-65894,156
LW-172153,Luke Weiss,2012-12-03,MX-2012-123715,293
LW-172153,Luke Weiss,2012-12-03,MX-2012-123715,50
MM-180553,Michelle Moray,2012-12-05,MX-2012-136385,138
JG-158052,John Grady,2012-12-05,ES-2012-4335676,264
ES-140803,Erin Smith,2012-12-11,MX-2012-154179,173
TP-211302,Theone Pippenger,2012-12-14,ES-2012-4718907,880
NC-183401,Nat Carroll,2012-12-26,IN-2012-36487,101
BE-114553,Brad Eason,2013-01-11,MX-2013-158519,101
AM-103601,Alice McCarthy,2013-01-25,IN-2013-73412,126
DM-35253,Don Miller,2013-01-29,IR-2013-3310,642
JH-159101,Jonathan Howell,2013-02-07,IN-2013-11357,159
NM-185201,Neoma Murray,2013-02-12,IN-2013-38405,57
RD-196601,Robert Dilbeck,2013-02-19,IN-2013-82554,328
MT-180702,Michelle Tran,2013-02-20,ES-2013-2481532,749
RP-93901,Resi Pölking,2013-02-22,IV-2013-500,76
CM-118301,Cari MacIntyre,2013-03-01,IN-2013-51775,383
TB-216251,Trudy Brown,2013-03-26,IN-2013-42080,312
PT-190902,Pete Takahito,2013-04-02,ES-2013-5827942,445
AG-103002,Aleksandra Gannaway,2013-04-05,ES-2013-2105318,330
ML-173953,Marina Lichtenstein,2013-06-08,MX-2013-141642,659
TS-214301,Tom Stivers,2013-06-18,IN-2013-50753,57
LH-167501,Larry Hughes,2013-06-19,IN-2013-69240,126
JS-158801,John Stevenson,2013-06-26,IN-2013-28731,113
PW-190303,Pauline Webber,2013-06-26,MX-2013-163776,311
DW-135852,Dorothy Wardle,2013-06-27,ES-2013-5495371,244
PN-187752,Parhena Norris,2013-06-29,ES-2013-3426036,326
SV-107851,Stewart Visinsky,2013-07-02,MA-2013-7190,101
JE-161652,Justin Ellison,2013-07-04,ES-2013-5671907,106
KH-163301,Katharine Harms,2013-07-08,IN-2013-64452,165
KH-163301,Katharine Harms,2013-07-08,IN-2013-64452,698
KH-163301,Katharine Harms,2013-07-08,IN-2013-64452,175
LS-172452,Lynn Smith,2013-07-09,ES-2013-2141894,180
JH-159101,Jonathan Howell,2013-07-11,IN-2013-50214,257
SC-100951,Sanjit Chand,2013-07-27,EG-2013-5090,360
DW-134801,Dianna Wilson,2013-08-01,IN-2013-63829,509
KH-165101,Keith Herrera,2013-08-06,IN-2013-58873,200
BO-14252,Bobby Odegard,2013-08-07,PL-2013-8560,176
NG-183551,Nat Gilpin,2013-08-12,IN-2013-14437,206
DD-135702,Dorothy Dickinson,2013-08-13,ES-2013-1680695,327
VT-217001,Valerie Takahito,2013-08-26,IN-2013-27828,307
JK-57301,Joe Kamberova,2013-09-04,ZA-2013-8130,201
LB-167951,Laurel Beltran,2013-09-11,IN-2013-27247,771
LM-170651,Liz MacKendrick,2013-09-11,IN-2013-49367,164
LM-170651,Liz MacKendrick,2013-09-11,IN-2013-49367,156
JF-151901,Jamie Frazer,2013-09-18,IN-2013-18707,158
VW-217751,Victoria Wilson,2013-09-19,IN-2013-27156,132
VG-217901,Vivek Gonzalez,2013-10-18,IN-2013-24300,151
DJ-136303,Doug Jacobs,2013-10-23,MX-2013-165071,222
JL-152351,Janet Lee,2013-11-08,IN-2013-67014,142
BB-109901,Barry Blumstein,2013-11-19,IN-2013-22886,652
CS-18452,Cari Sayre,2013-11-22,RS-2013-2660,202
SB-101851,Sarah Brown,2013-11-25,MO-2013-7510,321
LS-172301,Lycoris Saunders,2013-11-26,IN-2013-21535,326
PL-189251,Paul Lucas,2013-11-26,IN-2013-40687,125
BP-112903,Beth Paige,2013-12-02,MX-2013-144995,221
EM-38102,Eleni McCrary,2013-12-06,UP-2013-4830,465
CC-123701,Christopher Conant,2013-12-09,IN-2013-51502,155
RD-98101,Ross DeVincentis,2013-12-10,SF-2013-5710,440
DL-134952,Dionis Lloyd,2013-12-12,IT-2013-3060899,1020
CC-124753,Cindy Chapman,2013-12-13,MX-2013-150861,95
LH-170203,Lisa Hazard,2013-12-18,MX-2013-101126,184
MS-173653,Maribeth Schnelling,2013-12-19,MX-2013-168683,370
KM-166601,Khloe Miller,2013-12-26,IN-2013-76646,119
AR-105101,Andrew Roberts,2013-12-27,IN-2013-53763,142
TP-214153,Tom Prescott,2014-01-17,MX-2014-101378,44
RC-198253,Roy Collins,2014-01-17,MX-2014-124996,123
EM-141401,Eugene Moren,2014-01-17,IN-2014-77941,219
MG-76951,Maureen Gnade,2014-01-24,MO-2014-7450,95
TB-210553,Ted Butterfield,2014-02-15,MX-2014-129763,330
JS-159402,Joni Sundaresam,2014-02-17,ES-2014-2623115,343
CA-120551,Cathy Armstrong,2014-03-22,IN-2014-29767,170
DN-136902,Duane Noonan,2014-04-03,ES-2014-3110323,258
AH-100751,Adam Hart,2014-04-08,IN-2014-61939,151
AS-102852,Alejandro Savely,2014-04-15,ES-2014-3811628,652
AS-102852,Alejandro Savely,2014-04-15,ES-2014-3811628,114
LR-169151,Lena Radford,2014-05-02,IN-2014-30649,311
JD-61502,Justin Deggeller,2014-05-14,UP-2014-3650,189
JM-158651,John Murray,2014-05-21,IN-2014-31370,51
RB-194651,Rick Bensley,2014-05-27,IN-2014-21241,105
JB-60451,Julia Barnett,2014-06-02,CG-2014-6570,164
CY-127452,Craig Yedwab,2014-06-10,ES-2014-5263546,264
CY-127452,Craig Yedwab,2014-06-10,ES-2014-5263546,147
AG-107652,Anthony Garverick,2014-06-11,ES-2014-4435694,221
AG-107652,Anthony Garverick,2014-06-11,ES-2014-4435694,201
DV-134653,Dianna Vittorini,2014-06-24,MX-2014-166219,302
CL-118902,Carl Ludwig,2014-06-25,ES-2014-2042578,342
RO-97801,Rose O'Brian,2014-06-26,CG-2014-8660,221
CS-124602,Chuck Sachs,2014-06-27,ES-2014-5822421,326
TN-210403,Tanja Norvell,2014-06-27,MX-2014-115119,201
XP-118652,Xylona Preis,2014-07-24,UP-2014-8330,704
BF-110803,Bart Folk,2014-07-26,MX-2014-121986,79
DN-136902,Duane Noonan,2014-07-30,ES-2014-4017894,302
RA-99151,Russell Applegate,2014-08-14,TO-2014-1570,201
CK-122052,Chloris Kastensmidt,2014-08-27,IT-2014-1431014,155
BK-12601,Berenike Kampe,2014-08-29,LY-2014-4090,89
CB-124153,Christy Brittain,2014-09-02,MX-2014-107636,106
TS-212053,Thomas Seio,2014-09-03,MX-2014-146892,85
JM-61951,Justin MacKendrick,2014-09-05,SF-2014-1760,176
JW-160751,Julia West,2014-09-07,ID-2014-38433,321
AM-103603,Alice McCarthy,2014-09-08,MX-2014-111633,310
LW-168251,Laurel Workman,2014-09-09,IN-2014-19463,156
EH-39451,Eric Hoffmann,2014-09-11,IV-2014-5760,176
ZC-219103,Zuschuss Carroll,2014-09-12,MX-2014-130715,141
AF-108702,Art Ferguson,2014-09-17,ES-2014-3909772,660
TS-216553,Trudy Schmidt,2014-09-23,MX-2014-145541,98
DC-128501,Dan Campbell,2014-09-25,IN-2014-21143,94
BD-15602,Brendan Dodson,2014-10-02,EZ-2014-7050,881
MG-176951,Maureen Gnade,2014-10-17,IN-2014-17930,649
BD-117701,Bryan Davis,2014-10-17,IN-2014-52272,196
BD-117701,Bryan Davis,2014-10-17,IN-2014-52272,86
CM-121153,Chad McGuire,2014-10-19,MX-2014-108966,217
SF-200653,Sandra Flanagan,2014-10-30,MX-2014-102176,104
SP-205451,Sibella Parks,2014-11-05,ID-2014-59517,95
NC-186252,Noah Childs,2014-11-06,ES-2014-1779830,550
EB-41701,Evan Bailliet,2014-11-07,SU-2014-3450,196
MG-178751,Michael Grace,2014-11-13,IN-2014-36039,237
Co-126401,Corey-Lock,2014-11-18,IN-2014-65992,155
AH-100751,Adam Hart,2014-11-30,IN-2014-10020,228
SW-202753,Scott Williamson,2014-12-10,MX-2014-160738,150
SR-107402,Steven Roelle,2014-12-10,RS-2014-4660,195
MG-176501,Matthew Grinstein,2014-12-12,IN-2014-24909,114
JM-155801,Jill Matthias,2011-01-24,IN-2011-85459,220
MM-180553,Michelle Moray,2011-03-11,MX-2011-104752,155
DS-131803,David Smith,2011-06-22,MX-2011-158680,67
RC-198251,Roy Collins,2011-07-08,IN-2011-13632,214
KB-166001,Ken Brennan,2011-08-16,IN-2011-26176,98
EH-41252,Eugene Hildebrand,2011-09-02,SA-2011-7130,98
NC-184151,Nathan Cano,2011-09-15,IN-2011-54533,233
TS-211601,Theresa Swint,2011-09-28,IN-2011-83107,44
PW-190301,Pauline Webber,2011-10-11,IN-2011-27114,44
KM-163751,Katherine Murray,2011-10-25,IN-2011-33414,220
TT-112652,Tim Taslimi,2011-11-07,PL-2011-3590,98
TC-214752,Tony Chapman,2011-11-17,ES-2011-2287259,103
VW-217751,Victoria Wilson,2011-12-16,IN-2011-85991,100
EH-41251,Eugene Hildebrand,2011-12-20,EG-2011-6510,116
HG-149651,Henry Goldwyn,2011-12-21,IN-2011-33463,32
DA-134501,Dianna Arnett,2011-12-22,IN-2011-14941,40
BF-110202,Barry Französisch,2012-01-12,ES-2012-5755966,94
PF-91201,Peter Fuller,2012-01-19,MO-2012-4400,217
MY-182951,Muhammed Yedwab,2012-01-27,IN-2012-40029,95
BS-113653,Bill Shonely,2012-01-28,US-2012-142699,32
BP-10502,Barry Pond,2012-02-13,RS-2012-3560,32
DL-133301,Denise Leinenbach,2012-02-24,IN-2012-27583,95
CH-20701,Cathy Hwang,2012-03-19,ZA-2012-4180,217
RW-196903,Robert Waldorf,2012-04-19,MX-2012-125360,25
BD-115602,Brendan Dodson,2012-05-21,ES-2012-5833893,100
TS-212052,Thomas Seio,2012-06-06,ES-2012-1526824,40
MG-82051,Mitch Gastineau,2012-06-13,AO-2012-2480,100
SA-108303,Sue Ann Reed,2012-06-21,RS-2012-1280,60
TS-215051,Tony Sayre,2012-08-14,IN-2012-22900,106
BF-110051,Barry Franz,2012-08-24,IN-2012-83464,32
HL-50401,Hunter Lopez,2012-08-28,EG-2012-8440,107
CR-127303,Craig Reiter,2012-09-05,MX-2012-135433,34
JF-54902,Jeremy Farry,2012-09-10,UP-2012-860,98
TC-214753,Tony Chapman,2012-09-20,MX-2012-155523,67
RL-196151,Rob Lucas,2012-10-03,IN-2012-34324,103
CC-125502,Clay Cheatham,2012-10-17,ES-2012-2334661,103
TB-215951,Troy Blackwell,2012-11-01,IN-2012-30572,98
PG-88202,Patrick Gardner,2012-11-07,RS-2012-5150,100
SE-201103,Sanjit Engle,2012-11-10,MX-2012-103947,21
BS-117551,Bruce Stewart,2012-11-13,IN-2012-82918,98
